app_name,bundle_id,category_zh,category_en,action_en,action_zh_original,action_zh_final,status,key,is_default_suggested,is_default_current_algo,default_eligible,single_key,dup_group,item_id
JetBrains MPS,com.jetbrains.mps,生成、编译与运行,"Generation, Compilation and Run",Debug context configuration,调试 context configuration,调试 context configuration,待翻译,⇧⌘F9,,,✓,,,remote.mps.generation-compilation-and-run.5123e58452
JetBrains MPS,com.jetbrains.mps,生成、编译与运行,"Generation, Compilation and Run",Select and run a configuration,Select and run a configuration,Select and run a configuration,待翻译,⌥⇧F10,,,✓,,,remote.mps.generation-compilation-and-run.1a7af10267
JetBrains MPS,com.jetbrains.mps,生成、编译与运行,"Generation, Compilation and Run",Run context configuration,Run context configuration,Run context configuration,待翻译,⇧⌘F10,,,✓,,,remote.mps.generation-compilation-and-run.2413495dd7
JetBrains MPS,com.jetbrains.mps,生成、编译与运行,"Generation, Compilation and Run",Debug,调试,调试,原本已是中文,⇧F9,,,✓,,,remote.mps.generation-compilation-and-run.2085075dce
JetBrains MPS,com.jetbrains.mps,生成、编译与运行,"Generation, Compilation and Run",Run,Run,运行,已重译,⇧F10,,,✓,,,remote.mps.generation-compilation-and-run.951672b3a1
JetBrains MPS,com.jetbrains.mps,生成、编译与运行,"Generation, Compilation and Run",Generate current model,Generate 当前 model,Generate 当前 model,待翻译,⇧⌘F9,,,✓,,,remote.mps.generation-compilation-and-run.7735f79116
JetBrains MPS,com.jetbrains.mps,生成、编译与运行,"Generation, Compilation and Run",Generate current module,Generate 当前 module,Generate 当前 module,待翻译,⌘F9,,,✓,,,remote.mps.generation-compilation-and-run.15bf0e3f78
JetBrains MPS,com.jetbrains.mps,BaseLanguage 重构,BaseLanguage refactoring,Extract method,Extract 方法,提取方法,已重译,⌥⌘M,,✓,✓,,G1,remote.mps.baselanguage-refactoring.1c558ac1d5
JetBrains MPS,com.jetbrains.mps,BaseLanguage 重构,BaseLanguage refactoring,Introduce parameter,Introduce parameter,Introduce parameter,待翻译,⌥⌘P,,,✓,,,remote.mps.baselanguage-refactoring.328bfb50a0
JetBrains MPS,com.jetbrains.mps,BaseLanguage 重构,BaseLanguage refactoring,Introduce field,Introduce field,Introduce field,待翻译,⌥⌘F,,,✓,,,remote.mps.baselanguage-refactoring.3f99dafbe1
JetBrains MPS,com.jetbrains.mps,BaseLanguage 重构,BaseLanguage refactoring,Introduce constant,Introduce constant,Introduce constant,待翻译,⌥⌘C,,,✓,,,remote.mps.baselanguage-refactoring.bd8f33997d
JetBrains MPS,com.jetbrains.mps,BaseLanguage 重构,BaseLanguage refactoring,Introduce Variable,Introduce 变量,引入变量,已重译,⌥⌘V,,,✓,,,remote.mps.baselanguage-refactoring.921360ec53
JetBrains MPS,com.jetbrains.mps,BaseLanguage 重构,BaseLanguage refactoring,Extract Method,Extract 方法,提取方法,已重译,⌥⌘M,,,✓,,G1,remote.mps.baselanguage-refactoring.5de98fb942
JetBrains MPS,com.jetbrains.mps,BaseLanguage 重构,BaseLanguage refactoring,Inline,Inline,内联,已重译,⌥⌘N,,,✓,,,remote.mps.baselanguage-refactoring.7f54b87a47
JetBrains MPS,com.jetbrains.mps,BaseLanguage 重构,BaseLanguage refactoring,Safe Delete,Safe 删除,安全删除,已重译,⌥⌫,,,✓,,,remote.mps.baselanguage-refactoring.cd507db358
JetBrains MPS,com.jetbrains.mps,BaseLanguage 重构,BaseLanguage refactoring,Rename,重命名,重命名,原本已是中文,⇧F6,,,✓,,,remote.mps.baselanguage-refactoring.caf60fc1ab
JetBrains MPS,com.jetbrains.mps,BaseLanguage 重构,BaseLanguage refactoring,Move,Move,移动,已重译,F6,,,,✓,,remote.mps.baselanguage-refactoring.1a2fcd6c38
JetBrains MPS,com.jetbrains.mps,BaseLanguage 编辑,BaseLanguage Editing,Go to super method,转到super 方法,转到super 方法,待翻译,⌘U,,,✓,,,remote.mps.baselanguage-editing.8988213800
JetBrains MPS,com.jetbrains.mps,BaseLanguage 编辑,BaseLanguage Editing,Go to overriding methods / Go to inherited classifiers,Go to overriding methods / Go to inherited classifiers,Go to overriding methods / Go to inherited classifiers,待翻译,⌥⌘B,,,✓,,,remote.mps.baselanguage-editing.7fac6b2b80
JetBrains MPS,com.jetbrains.mps,BaseLanguage 编辑,BaseLanguage Editing,Create new ...,Create new,Create new,待翻译,⌃N,,,✓,,,remote.mps.baselanguage-editing.8386c6cecc
JetBrains MPS,com.jetbrains.mps,BaseLanguage 编辑,BaseLanguage Editing,Show node information,显示节点 information,显示节点 information,待翻译,⌃Q,,,✓,,,remote.mps.baselanguage-editing.82dc895976
JetBrains MPS,com.jetbrains.mps,BaseLanguage 编辑,BaseLanguage Editing,Show parameters,显示 parameters,显示 parameters,待翻译,⌘P,,✓,✓,,,remote.mps.baselanguage-editing.44805fbb9f
JetBrains MPS,com.jetbrains.mps,BaseLanguage 编辑,BaseLanguage Editing,Show nodes,显示 nodes,显示 nodes,待翻译,⌘F12,,,✓,,,remote.mps.baselanguage-editing.3aab52e717
JetBrains MPS,com.jetbrains.mps,BaseLanguage 编辑,BaseLanguage Editing,Comment/uncomment with block comment,Comment/uncomment with block comment,块注释/取消块注释,已重译,⌘/,,,✓,,,remote.mps.baselanguage-editing.868ff6d4f3
JetBrains MPS,com.jetbrains.mps,BaseLanguage 编辑,BaseLanguage Editing,Implement methods,Implement methods,实现方法,已重译,⌘I,,,✓,,,remote.mps.baselanguage-editing.cb0fc06ce8
JetBrains MPS,com.jetbrains.mps,BaseLanguage 编辑,BaseLanguage Editing,Override methods,Override methods,Override methods,待翻译,⌘O,,,✓,,,remote.mps.baselanguage-editing.ee5b022744
JetBrains MPS,com.jetbrains.mps,导航,Navigation,Inspect node,Inspect 节点,Inspect 节点,待翻译,⌘I,,,✓,,,remote.mps.navigation.4e3efb87b6
JetBrains MPS,com.jetbrains.mps,导航,Navigation,Show in hierarchy view,Show in hierarchy view,Show in hierarchy view,待翻译,⌃H,,,✓,,,remote.mps.navigation.eeaaded1ad
JetBrains MPS,com.jetbrains.mps,导航,Navigation,Show type,显示 type,显示 type,待翻译,⌃⇧P,,,✓,,,remote.mps.navigation.23f4fdbc40
JetBrains MPS,com.jetbrains.mps,导航,Navigation,Go to type-system rules,Go to type-system rules,Go to type-system rules,待翻译,⌥⇧⌘R,,,✓,,,remote.mps.navigation.328b21733b
JetBrains MPS,com.jetbrains.mps,导航,Navigation,Go to previous aspect tab,转到previous aspect 标签页,转到previous aspect 标签页,待翻译,⌃⇧←,,,✓,,,remote.mps.navigation.6909c2ab7a
JetBrains MPS,com.jetbrains.mps,导航,Navigation,Go to next aspect tab,转到next aspect 标签页,转到next aspect 标签页,待翻译,⌃⇧→,,,✓,,,remote.mps.navigation.8b9f4e9196
JetBrains MPS,com.jetbrains.mps,导航,Navigation,Go to previous project window,转到previous 项目窗口,转到previous 项目窗口,待翻译,⌥⌘[,,,✓,,,remote.mps.navigation.c25ca03b39
JetBrains MPS,com.jetbrains.mps,导航,Navigation,Go to next project window,转到next 项目窗口,转到next 项目窗口,待翻译,⌥⌘30,,,✓,,,remote.mps.navigation.a8462d6941
JetBrains MPS,com.jetbrains.mps,导航,Navigation,Show structure,显示 structure,显示 structure,待翻译,⌘F10,,,✓,,,remote.mps.navigation.159f7a0d83
JetBrains MPS,com.jetbrains.mps,导航,Navigation,Go to inspector,转到inspector,转到inspector,待翻译,⌘2,,,✓,,,remote.mps.navigation.7c27b111ad
JetBrains MPS,com.jetbrains.mps,导航,Navigation,Close active editor tab,关闭活动编辑器标签页,关闭活动编辑器标签页,原本已是中文,⌘F4,,,✓,,,remote.mps.navigation.a989ac47f6
JetBrains MPS,com.jetbrains.mps,导航,Navigation,Edit source / View source,编辑源 / 视图源,编辑源 / 视图源,原本已是中文,F4,,,,✓,,remote.mps.navigation.28b702c694
JetBrains MPS,com.jetbrains.mps,导航,Navigation,Concept/Class hierarchy,Concept/类 hierarchy,Concept/类 hierarchy,待翻译,⌘H,,,✓,,,remote.mps.navigation.804b8e2fa2
JetBrains MPS,com.jetbrains.mps,导航,Navigation,Select current node in any view,Select current node in any view,Select current node in any view,待翻译,⌥F1,,,✓,,,remote.mps.navigation.b4981adf02
JetBrains MPS,com.jetbrains.mps,导航,Navigation,Navigate back/forward,Navigate back/向前,后退/前进,已重译,,,,,,,remote.mps.navigation.1fd0677f6b
JetBrains MPS,com.jetbrains.mps,导航,Navigation,Recent locations popup,Recent locations popup,Recent locations popup,待翻译,⇧⌘E,,,✓,,,remote.mps.navigation.d752efbba6
JetBrains MPS,com.jetbrains.mps,导航,Navigation,Recent nodes popup,Recent nodes popup,Recent nodes popup,待翻译,⌘E,,,✓,,,remote.mps.navigation.68bfe7688b
JetBrains MPS,com.jetbrains.mps,导航,Navigation,Jump to the last tool window,Jump to the last tool window,Jump to the last tool window,待翻译,F12,,,,✓,,remote.mps.navigation.2a3272d074
JetBrains MPS,com.jetbrains.mps,导航,Navigation,Hide all tool windows,隐藏全部 tool windows,隐藏全部工具窗口,已重译,⇧⌘F12,,,✓,,,remote.mps.navigation.2ccc71bc2c
JetBrains MPS,com.jetbrains.mps,导航,Navigation,Restore default window layout,Restore default window layout,Restore default window layout,待翻译,⇧F12,,,✓,,,remote.mps.navigation.c758c5fc7e
JetBrains MPS,com.jetbrains.mps,导航,Navigation,Hide active or last active window,Hide active or last active window,Hide active or last active window,待翻译,⇧⎋,,,✓,,,remote.mps.navigation.641cb02822
JetBrains MPS,com.jetbrains.mps,导航,Navigation,Go to editor (from tool window),Go to editor (from tool window),Go to editor (from tool window),待翻译,⎋,,,,✓,,remote.mps.navigation.199d3f47fc
JetBrains MPS,com.jetbrains.mps,导航,Navigation,Go to previous editor tab,转到previous 编辑器标签页,转到previous 编辑器标签页,待翻译,⌃←,,,✓,,,remote.mps.navigation.e872131181
JetBrains MPS,com.jetbrains.mps,导航,Navigation,Go to next editor tab,转到next 编辑器标签页,转到next 编辑器标签页,待翻译,⌃→,,,✓,,,remote.mps.navigation.edc86e8f88
JetBrains MPS,com.jetbrains.mps,导航,Navigation,Go to concept editor declaration,Go to concept editor declaration,Go to concept editor declaration,待翻译,⌥⇧E,,,,,,remote.mps.navigation.55cce09b76
JetBrains MPS,com.jetbrains.mps,导航,Navigation,Go to concept declaration,转到concept declaration,转到concept declaration,待翻译,⇧⌘S,,,✓,,,remote.mps.navigation.33cc53eec6
JetBrains MPS,com.jetbrains.mps,导航,Navigation,Go to solution,转到solution,转到solution,待翻译,⌥⇧⌘S,,,✓,,,remote.mps.navigation.e0ab3b2a15
JetBrains MPS,com.jetbrains.mps,导航,Navigation,Go to model,转到model,转到model,待翻译,⌥⇧⌘M,,,✓,,,remote.mps.navigation.4f06e9a289
JetBrains MPS,com.jetbrains.mps,导航,Navigation,Go to action by name,Go to action by name,Go to action by name,待翻译,⌃⇧A,,,✓,,,remote.mps.navigation.1755df176d
JetBrains MPS,com.jetbrains.mps,导航,Navigation,Go to node by id,Go to node by id,Go to node by id,待翻译,⌃G,,,✓,,,remote.mps.navigation.5944e59d1f
JetBrains MPS,com.jetbrains.mps,导航,Navigation,Go to file by name,Go to file by name,Go to file by name,待翻译,⌃⇧N,,,✓,,,remote.mps.navigation.7df1ffee35
JetBrains MPS,com.jetbrains.mps,导航,Navigation,Go to root node by name,Go to root node by name,Go to root node by name,待翻译,⌃N,,,✓,,,remote.mps.navigation.904455bbff
JetBrains MPS,com.jetbrains.mps,导航,Navigation,Go to declaration,转到declaration,转到declaration,待翻译,⌃B,,,✓,,,remote.mps.navigation.c307f91b24
JetBrains MPS,com.jetbrains.mps,查找 usages and 搜索,Find usages and Search,Find previous,查找上一个,查找上一个,原本已是中文,⇧F3,,,✓,,,remote.mps.find-usages-and-search.f4ace1dcb9
JetBrains MPS,com.jetbrains.mps,查找 usages and 搜索,Find usages and Search,Find next,查找下一个,查找下一个,原本已是中文,F3,,,,✓,,remote.mps.find-usages-and-search.3f91f6d26b
JetBrains MPS,com.jetbrains.mps,查找 usages and 搜索,Find usages and Search,Find text,查找文本,查找文本,原本已是中文,⌘F,,,✓,,,remote.mps.find-usages-and-search.c350cd17c5
JetBrains MPS,com.jetbrains.mps,查找 usages and 搜索,Find usages and Search,Highlight instances,Highlight instances,Highlight instances,待翻译,⇧⌘F6,,,✓,,,remote.mps.find-usages-and-search.d80629a740
JetBrains MPS,com.jetbrains.mps,查找 usages and 搜索,Find usages and Search,Highlight cell dependencies,Highlight 单元格 dependencies,Highlight 单元格 dependencies,待翻译,⌥⇧⌘H,,,✓,,,remote.mps.find-usages-and-search.46c8af7a2a
JetBrains MPS,com.jetbrains.mps,查找 usages and 搜索,Find usages and Search,Find concept instances,查找 concept instances,查找 concept instances,待翻译,⌥F6,,,✓,,,remote.mps.find-usages-and-search.e622b005ff
JetBrains MPS,com.jetbrains.mps,查找 usages and 搜索,Find usages and Search,Find usages,查找 usages,查找 usages,待翻译,⌥F7,,,✓,,,remote.mps.find-usages-and-search.19faf5044a
JetBrains MPS,com.jetbrains.mps,"Set dependencies on models, 导入 used languages","Set dependencies on models, import used languages",Import model by a root name,Import model by a root name,Import model by a root name,待翻译,⌘R,,,✓,,,remote.mps.set-dependencies-on-models-import-used-languages.0bf5cd2124
JetBrains MPS,com.jetbrains.mps,"Set dependencies on models, 导入 used languages","Set dependencies on models, import used languages",Import language,导入 language,导入 language,待翻译,⌘L,,,✓,,,remote.mps.set-dependencies-on-models-import-used-languages.9255937656
JetBrains MPS,com.jetbrains.mps,"Set dependencies on models, 导入 used languages","Set dependencies on models, import used languages",Import model,导入 model,导入 model,待翻译,⌃⌘M,,,✓,,,remote.mps.set-dependencies-on-models-import-used-languages.00b3cbd5e5
JetBrains MPS,com.jetbrains.mps,通用编辑,General editing,Show descriptions of error or warning at caret,Show descriptions of error or warning at caret,Show descriptions of error or warning at caret,待翻译,⌃F1,,,✓,,,remote.mps.general-editing.c12fef044e
JetBrains MPS,com.jetbrains.mps,通用编辑,General editing,Expand all,展开all,全部展开,已重译,,,,,,,remote.mps.general-editing.f82f938afa
JetBrains MPS,com.jetbrains.mps,通用编辑,General editing,Expand,扩展,扩展,原本已是中文,,,,,,,remote.mps.general-editing.f5b66a7ee8
JetBrains MPS,com.jetbrains.mps,通用编辑,General editing,Collapse all,折叠all,全部折叠,已重译,,,,,,,remote.mps.general-editing.0616ace863
JetBrains MPS,com.jetbrains.mps,通用编辑,General editing,Collapse,Collapse,折叠,已重译,,,,,,,remote.mps.general-editing.04cb5d47fb
JetBrains MPS,com.jetbrains.mps,通用编辑,General editing,Refresh the error messages in the editor,Refresh the error messages in the editor,Refresh the error messages in the editor,待翻译,F5,,,,✓,,remote.mps.general-editing.6ace13cba2
JetBrains MPS,com.jetbrains.mps,通用编辑,General editing,Delete line,删除行,删除行,原本已是中文,⌃Y,,,✓,,,remote.mps.general-editing.b3e4996a88
JetBrains MPS,com.jetbrains.mps,通用编辑,General editing,Extend the selected region to siblings,Extend the selected region to siblings,Extend the selected region to siblings,待翻译,,,,,,,remote.mps.general-editing.06e7755aae
JetBrains MPS,com.jetbrains.mps,通用编辑,General editing,Shrink block selection region,Shrink block 选择区域,Shrink block 选择区域,待翻译,⌃⇧W,,,✓,,,remote.mps.general-editing.92adc0904c
JetBrains MPS,com.jetbrains.mps,通用编辑,General editing,Expand/Shrink block selection region,Expand/Shrink block selection region,Expand/Shrink block selection region,待翻译,⌃W,,,✓,,,remote.mps.general-editing.75ae4a5682
JetBrains MPS,com.jetbrains.mps,通用编辑,General editing,Duplicate current line or selected block,Duplicate current line or selected block,Duplicate current line or selected block,待翻译,⌃D,,,✓,,,remote.mps.general-editing.dacb2e6427
JetBrains MPS,com.jetbrains.mps,通用编辑,General editing,Surround with...,Surround with,环绕…,已重译,⌃⌥T,,,✓,,,remote.mps.general-editing.3364cf6a98
JetBrains MPS,com.jetbrains.mps,编辑核心,Core of editing,Move to the previous cell,Move to the previous cell,Move to the previous cell,待翻译,⌥←,,,✓,,,remote.mps.core-of-editing.426c56808b
JetBrains MPS,com.jetbrains.mps,编辑核心,Core of editing,Move to the next cell,Move to the next cell,下一单元格,已重译,⌥→,,,✓,,,remote.mps.core-of-editing.7ada654218
JetBrains MPS,com.jetbrains.mps,编辑核心,Core of editing,Code completion,Code completion,Code completion,待翻译,⌃Space,,,✓,,,remote.mps.core-of-editing.39ddf50f3f
Rectangle,com.knollsoft.Rectangle,二分,Halves,Left Half,左 Half,左 Half,待翻译,⌃⌥←,,✓,✓,,,remote.rectangle.halves.6222431f8a
Rectangle,com.knollsoft.Rectangle,二分,Halves,Right Half,右 Half,右 Half,待翻译,⌃⌥→,,✓,✓,,,remote.rectangle.halves.29cac9013c
Rectangle,com.knollsoft.Rectangle,二分,Halves,Top Half,顶部 Half,顶部 Half,待翻译,⌃⌥↑,,,✓,,,remote.rectangle.halves.b31c0ed39c
Rectangle,com.knollsoft.Rectangle,二分,Halves,Bottom Half,底部 Half,底部 Half,待翻译,⌃⌥↓,,,✓,,,remote.rectangle.halves.82f578e773
Rectangle,com.knollsoft.Rectangle,二分,Halves,Maximize,Maximize,Maximize,待翻译,⌃⌥36,,,✓,,,remote.rectangle.halves.c15f1ae4b5
Rectangle,com.knollsoft.Rectangle,二分,Halves,Center,中心,中心,原本已是中文,⌃⌥C,,,✓,,,remote.rectangle.halves.9f7289bf8f
Rectangle,com.knollsoft.Rectangle,四分,Quarters,Top Left,顶部左,顶部左,原本已是中文,⌃⌥U,,✓,✓,,,remote.rectangle.quarters.13d5daef73
Rectangle,com.knollsoft.Rectangle,四分,Quarters,Top Right,顶部右,顶部右,原本已是中文,⌃⌥I,,,✓,,,remote.rectangle.quarters.ee5fa84db2
Rectangle,com.knollsoft.Rectangle,四分,Quarters,Bottom Left,底部左,底部左,原本已是中文,⌃⌥J,,,✓,,,remote.rectangle.quarters.eeefc3d7fa
Rectangle,com.knollsoft.Rectangle,四分,Quarters,Bottom Right,底部右,底部右,原本已是中文,⌃⌥K,,,✓,,,remote.rectangle.quarters.9a68d221b3
Rectangle,com.knollsoft.Rectangle,三分,Thirds,First Third,第一个 Third,第一个 Third,待翻译,⌃⌥D,,✓,✓,,,remote.rectangle.thirds.2581dbdc15
Rectangle,com.knollsoft.Rectangle,三分,Thirds,Center Third,中心 Third,中心 Third,待翻译,⌃⌥F,,,✓,,,remote.rectangle.thirds.85e924d08d
Rectangle,com.knollsoft.Rectangle,三分,Thirds,Last Third,最后一个 Third,最后一个 Third,待翻译,⌃⌥G,,,✓,,,remote.rectangle.thirds.f70af60fce
Rectangle,com.knollsoft.Rectangle,三分,Thirds,First Two Thirds,第一个 Two Thirds,第一个 Two Thirds,待翻译,⌃⌥E,,,✓,,,remote.rectangle.thirds.b9728526db
Rectangle,com.knollsoft.Rectangle,三分,Thirds,Last Two Thirds,最后一个 Two Thirds,最后一个 Two Thirds,待翻译,⌃⌥T,,,✓,,,remote.rectangle.thirds.2874b80f27
Rectangle,com.knollsoft.Rectangle,显示,Display,Next Display,下一个 Display,下一个 Display,待翻译,⌃⌥⌘→,,✓,✓,,,remote.rectangle.display.aba65d4b8f
Rectangle,com.knollsoft.Rectangle,显示,Display,Previous Display,上一个 Display,上一个 Display,待翻译,⌃⌥⌘←,,,✓,,,remote.rectangle.display.9c8adcf8c5
Rectangle,com.knollsoft.Rectangle,尺寸调整,Sizing,Make Larger,Make Larger,Make Larger,待翻译,⌃⌥=,,✓,✓,,,remote.rectangle.sizing.251b935fb5
Rectangle,com.knollsoft.Rectangle,尺寸调整,Sizing,Make Smaller,Make Smaller,Make Smaller,待翻译,⌃⌥-,,,✓,,,remote.rectangle.sizing.e143517d09
Rectangle,com.knollsoft.Rectangle,尺寸调整,Sizing,Restore,Restore,Restore,待翻译,⌃⌥⌫,,,✓,,,remote.rectangle.sizing.024b4545d7
Linear,com.linear,通用,General,Logout,退出登录,退出登录,原本已是中文,⌥⇧Q,,,,,,remote.linear.general.a5abb8743a
Linear,com.linear,通用,General,Toggle list/board view,切换列表/看板视图,切换列表/看板视图,原本已是中文,⌘B,,✓,✓,,,remote.linear.general.2c3df79807
Linear,com.linear,通用,General,Open details sidebar,打开详情侧边栏,打开详情侧边栏,原本已是中文,⌘I,,✓,✓,,,remote.linear.general.c399859dfa
Linear,com.linear,通用,General,Move left,向左移动,向左移动,原本已是中文,←,,,,✓,,remote.linear.general.498307c436
Linear,com.linear,通用,General,Move right,向右移动,向右移动,原本已是中文,→,,,,✓,,remote.linear.general.e59790c5c8
Linear,com.linear,通用,General,Move down,向下移动,向下移动,原本已是中文,↓,,,,✓,,remote.linear.general.baa01c19ba
Linear,com.linear,通用,General,Move up,向上移动,向上移动,原本已是中文,↑,,,,✓,,remote.linear.general.9665ea931d
Linear,com.linear,通用,General,Clear a list selection,清除a list 选择,清除a list 选择,待翻译,⎋,,,,✓,,remote.linear.general.be6234118a
Linear,com.linear,通用,General,Select in a list,选择in a list,选择in a list,待翻译,X,,,,✓,,remote.linear.general.6ca58f6fa8
Linear,com.linear,通用,General,Open focused item,打开 focused 项目,打开 focused 项目,待翻译,↩,,,,✓,,remote.linear.general.6028ff9fad
Linear,com.linear,通用,General,Peek into issue (hover and hold),Peek into issue (hover and hold),Peek into issue (hover and hold),待翻译,Space,,,,✓,,remote.linear.general.2e1214c878
Linear,com.linear,通用,General,Back,后退,后退,原本已是中文,⎋,,,,✓,,remote.linear.general.47f895162c
Linear,com.linear,通用,General,Save or submit,Save or submit,Save or submit,待翻译,⌘↩,,,✓,,,remote.linear.general.0e2f5cfd40
Linear,com.linear,通用,General,Open command menu,打开 command 菜单,打开 command 菜单,待翻译,⌘K,,,✓,,,remote.linear.general.b19d185510
Linear,com.linear,编辑器,Editor,Redo,恢复,恢复,已重译,⇧⌘Z,,,✓,,,remote.linear.editor.01e40b71a0
Linear,com.linear,编辑器,Editor,Undo,撤消,撤消,已重译,⌘Z,,,✓,,,remote.linear.editor.ed7a88faad
Linear,com.linear,编辑器,Editor,Turn text into link,Turn 文本 into 链接,Turn 文本 into 链接,待翻译,⌘K,,,✓,,,remote.linear.editor.5304cb2520
Linear,com.linear,编辑器,Editor,Inline code,Inline code,Inline code,待翻译,⇧⌘C,,✓,✓,,,remote.linear.editor.13a0d5ee21
Linear,com.linear,编辑器,Editor,Code block,Code block,Code block,待翻译,⇧⌘\,,,✓,,,remote.linear.editor.1d6233ac77
Linear,com.linear,编辑器,Editor,Attach image/file,Attach 图片/文件,Attach 图片/文件,待翻译,⇧⌘A,,,✓,,,remote.linear.editor.582c1bbb0b
Linear,com.linear,编辑器,Editor,Numbered list,Numbered list,Numbered list,待翻译,⇧⌘9,,,✓,,,remote.linear.editor.768661b903
Linear,com.linear,编辑器,Editor,Bulleted list,Bulleted list,Bulleted list,待翻译,⇧⌘8,,,✓,,,remote.linear.editor.03998cc4b6
Linear,com.linear,编辑器,Editor,Todo list,Todo list,Todo list,待翻译,⇧⌘7,,,✓,,,remote.linear.editor.1b588dfa0c
Linear,com.linear,编辑器,Editor,Header (1-6),页头 (1-6),页头 (1-6),原本已是中文,⇧⌘1,,,✓,,,remote.linear.editor.f79ef57789
Linear,com.linear,编辑器,Editor,Blockquote,Blockquote,Blockquote,待翻译,⌘.,,,✓,,,remote.linear.editor.47398ad061
Linear,com.linear,编辑器,Editor,Strikethrough,Strikethrough,Strikethrough,待翻译,⌘D,,,✓,,,remote.linear.editor.a332ad34d7
Linear,com.linear,编辑器,Editor,Underline,下划线,下划线,已重译,⌘U,,,✓,,,remote.linear.editor.e9b85c2f0a
Linear,com.linear,编辑器,Editor,Italic,斜体,斜体,已重译,⌘I,,,✓,,,remote.linear.editor.5760178660
Linear,com.linear,编辑器,Editor,Bold,加粗,加粗,已重译,⌘B,,,✓,,,remote.linear.editor.06e14ba6de
Linear,com.linear,工作流,Workflow,Comment on issue,Comment on issue,Comment on issue,待翻译,⌘M,,,✓,,,remote.linear.workflow.0439adabdd
Linear,com.linear,工作流,Workflow,Add to project,添加to 项目,添加to 项目,待翻译,⇧P,,,,,,remote.linear.workflow.402daba594
Linear,com.linear,工作流,Workflow,Add to active cycle,Add to active cycle,Add to active cycle,待翻译,⇧⌘C,,,✓,,,remote.linear.workflow.1453fb912a
Linear,com.linear,工作流,Workflow,Add to cycle,添加to cycle,添加to cycle,待翻译,⇧C,,,,,,remote.linear.workflow.9cf02a1e6e
Linear,com.linear,工作流,Workflow,Create sub-issue,创建子事项,创建子事项,原本已是中文,⇧⌘O,,✓,✓,,,remote.linear.workflow.22b156ef62
Linear,com.linear,工作流,Workflow,Copy issue URL,复制事项 URL,复制事项 URL,待翻译,"⇧⌘,",,,✓,,,remote.linear.workflow.55e0a83682
Linear,com.linear,工作流,Workflow,Copy git branch name,Copy git branch name,Copy git branch name,待翻译,⇧⌘.,,,✓,,,remote.linear.workflow.cc7fe5ba43
Linear,com.linear,工作流,Workflow,Copy issue id,复制事项 id,复制事项 id,待翻译,⌘.,,,✓,,,remote.linear.workflow.5e7c3fa438
Linear,com.linear,筛选议题,Filtering issues,Clear all issue filters,Clear all issue filters,Clear all issue filters,待翻译,⌥⇧F,,,,,,remote.linear.filtering-issues.794630029d
Linear,com.linear,筛选议题,Filtering issues,Clear last issue filter,清除last 事项滤镜,清除last 事项滤镜,待翻译,⇧F,,,,,,remote.linear.filtering-issues.e33f0773c9
Linear,com.linear,筛选议题,Filtering issues,Filter issues,滤镜 issues,滤镜 issues,待翻译,F,,,,✓,,remote.linear.filtering-issues.0cc186cbce
Linear,com.linear,议题关联,Issue relations,Reference related issue,引用 related 事项,引用 related 事项,待翻译,,,,,✓,,remote.linear.issue-relations.0e63855928
Linear,com.linear,议题关联,Issue relations,Mark as blocking,Mark as blocking,Mark as blocking,待翻译,,,,,✓,,remote.linear.issue-relations.f8eff70a16
Linear,com.linear,议题关联,Issue relations,Mark as blocked,Mark as blocked,Mark as blocked,待翻译,,,,,✓,,remote.linear.issue-relations.563c021a16
Linear,com.linear,议题操作,Issue actions,Remove issue due date,Remove issue due date,Remove issue due date,待翻译,⇧⌘D,,,✓,,,remote.linear.issue-actions.c590abca11
Linear,com.linear,议题操作,Issue actions,Set issue due date,Set issue due date,Set issue due date,待翻译,⌘D,,,✓,,,remote.linear.issue-actions.ab0dbfc51b
Linear,com.linear,议题操作,Issue actions,Manage issue subscribers,Manage 事项 subscribers,Manage 事项 subscribers,待翻译,⇧⌘S,,,✓,,,remote.linear.issue-actions.3502144fd3
Linear,com.linear,议题操作,Issue actions,Subscribe to issue,Subscribe to issue,Subscribe to issue,待翻译,⇧S,,,,,,remote.linear.issue-actions.58e34cc472
Linear,com.linear,议题操作,Issue actions,Restore issue,Restore 事项,Restore 事项,待翻译,,,,,✓,,remote.linear.issue-actions.07b8bbdbc7
Linear,com.linear,议题操作,Issue actions,Archive issue,归档事项,归档事项,原本已是中文,,,,,✓,,remote.linear.issue-actions.f7f301bc68
Linear,com.linear,议题操作,Issue actions,Move to another team,Move to another team,Move to another team,待翻译,⇧⌘M,,,✓,,,remote.linear.issue-actions.f9f1d5d271
Linear,com.linear,议题操作,Issue actions,Set issue status,Set 事项 status,Set 事项 status,待翻译,⌥⌘1,,✓,✓,,,remote.linear.issue-actions.f6ecfd7448
Linear,com.linear,议题操作,Issue actions,Rename,重命名,重命名,原本已是中文,R,,,,✓,,remote.linear.issue-actions.c8d918e142
Linear,com.linear,议题操作,Issue actions,Remove due date,移除due date,移除due date,待翻译,⇧⌘D,,,✓,,,remote.linear.issue-actions.98add6e60c
Linear,com.linear,议题操作,Issue actions,Set due date,Set due date,Set due date,待翻译,⌘D,,,✓,,,remote.linear.issue-actions.c84cbc30a9
Linear,com.linear,议题操作,Issue actions,Change estimate,Change estimate,Change estimate,待翻译,⇧E,,,,,,remote.linear.issue-actions.5c325c16b8
